Gene ID	Gene Name	7 day	8 day	9 day	10 day	11 day	12 day	13 day	14 day	15 day	16 day
AT3G47510	AT3G47510	13.0	15.0	16.0	4.0	7.0	2.0	1.0	0.2	0.3	0.7
AT3G47520	MDH	76.0	92.0	93.0	75.0	78.0	77.0	66.0	80.0	82.0	70.0
AT3G47530	PCMP-H76	3.0	6.0	6.0	6.0	8.0	6.0	7.0	7.0	5.0	5.0
AT3G47540	AT3G47540	5.0	4.0	6.0	3.0	3.0	3.0	2.0	2.0	0.9	1.0
AT3G47550	AT3G47550	16.0	20.0	19.0	19.0	22.0	20.0	19.0	17.0	24.0	23.0
AT3G47560	AT3G47560	9.0	6.0	7.0	6.0	3.0	4.0	4.0	3.0	5.0	10.0
AT3G47570	AT3G47570	2.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	1.0	1.0
AT3G47580	AT3G47580	1.0	0.4	0.4	0.6	0.5	0.7	0.8	0.6	0.5	0.6
AT3G47590	AT3G47590	12.0	9.0	13.0	14.0	11.0	12.0	14.0	13.0	15.0	14.0
AT3G47600	MYB94	8.0	7.0	5.0	8.0	7.0	6.0	6.0	4.0	10.0	11.0
AT3G47610	AT3G47610	16.0	12.0	10.0	15.0	9.0	13.0	15.0	14.0	17.0	24.0
AT3G47620	TCP14	16.0	19.0	18.0	13.0	9.0	11.0	11.0	11.0	14.0	25.0
AT3G47630	AT3G47630	2.0	4.0	3.0	7.0	5.0	5.0	5.0	4.0	7.0	9.0
AT3G47640	BHLH47	24.0	9.0	14.0	14.0	14.0	14.0	12.0	14.0	7.0	6.0
AT3G47650	AT3G47650	118.0	99.0	97.0	68.0	101.0	91.0	67.0	72.0	88.0	87.0
AT3G47660	AT3G47660	2.0			0.1		0.1				0.1
AT3G47670	AT3G47670	9.0	9.0	11.0	11.0	12.0	12.0	10.0	12.0	11.0	10.0
AT3G47675	AT3G47675	5.0	5.0	4.0	7.0	2.0	5.0	7.0	2.0	6.0	16.0
AT3G47680	AT3G47680	11.0	6.0	6.0	16.0	4.0	9.0	14.0	8.0	12.0	25.0
AT3G47690	EB1A	20.0	20.0	24.0	31.0	20.0	28.0	30.0	29.0	33.0	29.0
AT3G47700	MAG2	5.0	3.0	4.0	5.0	5.0	5.0	6.0	6.0	6.0	5.0
AT3G47710	PRE4								0.2	0.6	0.4
AT3G47720	SRO4								0.2	0.3	
AT3G47730	ABCA2	3.0	6.0	5.0	9.0	5.0	8.0	11.0	9.0	7.0	8.0
AT3G47750	ABCA4		0.1		0.1		0.1		0.1	0.2	0.5
AT3G47780	ABCA7	0.4	0.7	0.7	0.4	0.1	0.3	0.4	0.6	0.3	0.2
AT3G47800	AT3G47800	115.0	94.0	89.0	71.0	92.0	77.0	58.0	58.0	73.0	78.0
AT3G47810	VPS29	51.0	49.0	50.0	50.0	42.0	48.0	48.0	43.0	47.0	46.0
AT3G47820	PUB39	1.0	3.0	5.0	4.0	3.0	5.0	5.0	5.0	5.0	5.0
AT3G47830	AT3G47830	8.0	6.0	6.0	8.0	6.0	7.0	9.0	7.0	7.0	7.0
AT3G47833	SDH7A	79.0	64.0	80.0	47.0	78.0	48.0	40.0	41.0	44.0	43.0
AT3G47836	AT3G47836	89.0	102.0	87.0	74.0	92.0	77.0	71.0	58.0	48.0	59.0
AT3G47840	PCMP-E43	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0
AT3G47850	AT3G47850	24.0	20.0	23.0	27.0	19.0	25.0	27.0	27.0	25.0	27.0
AT3G47860	CHL	47.0	46.0	47.0	45.0	35.0	42.0	36.0	33.0	34.0	42.0
AT3G47890	AT3G47890	11.0	8.0	8.0	13.0	5.0	11.0	14.0	14.0	13.0	15.0
AT3G47910	AT3G47910	11.0	14.0	13.0	21.0	11.0	18.0	23.0	22.0	20.0	20.0
AT3G47930	GLDH	19.0	14.0	12.0	15.0	7.0	13.0	17.0	16.0	14.0	16.0
AT3G47940	AT3G47940	11.0	9.0	10.0	12.0	10.0	10.0	12.0	11.0	9.0	10.0
AT3G47950	AHA4	0.4	0.8	0.7	1.0	0.7	1.0	2.0	1.0	2.0	3.0
AT3G47960	NPF2.10	17.0	17.0	16.0	12.0	10.0	13.0	12.0	13.0	10.0	12.0
AT3G47965	AT3G47965	7.0	9.0	8.0	4.0	7.0	4.0	1.0	2.0	1.0	0.8
AT3G47980	AT3G47980	4.0	3.0	3.0	0.8	2.0	0.5	0.1	0.1		
AT3G47990	SIS3	6.0	9.0	10.0	14.0	8.0	12.0	15.0	12.0	16.0	21.0
AT3G48000	ALDH2B4	26.0	27.0	23.0	23.0	20.0	26.0	28.0	38.0	51.0	69.0
AT3G48010	CNGC16			0.1							
AT3G48020	AT3G48020	0.7									
AT3G48030	ATL48	21.0	22.0	23.0	18.0	27.0	21.0	18.0	17.0	17.0	16.0
AT3G48040	ARAC8	12.0	15.0	16.0	18.0	25.0	16.0	17.0	16.0	19.0	21.0
AT3G48050	AT3G48050	10.0	12.0	12.0	16.0	10.0	15.0	16.0	18.0	15.0	15.0
AT3G48060	AT3G48060	7.0	7.0	6.0	10.0	7.0	9.0	10.0	10.0	8.0	8.0
AT3G48070	AT3G48070	11.0	9.0	9.0	10.0	9.0	10.0	10.0	10.0	10.0	10.0
AT3G48080	EDS1B		0.1	0.6	2.0	2.0	4.0	4.0	5.0	2.0	2.0
AT3G48090	EDS1	19.0	17.0	19.0	23.0	18.0	23.0	25.0	25.0	17.0	15.0
AT3G48100	ARR5	40.0	34.0	36.0	33.0	38.0	28.0	27.0	22.0	7.0	4.0
AT3G48110	EDD1	11.0	11.0	9.0	15.0	7.0	13.0	16.0	14.0	14.0	20.0
AT3G48115	AT3G48115	12.0	18.0	23.0	16.0	20.0	20.0	20.0	18.0	26.0	46.0
AT3G48120	AT3G48120	6.0	5.0	5.0	9.0	3.0	7.0	10.0	8.0	8.0	12.0
AT3G48131	AT3G48131						0.3			0.4	
AT3G48140	AT3G48140	516.0	650.0	668.0	376.0	717.0	468.0	382.0	402.0	430.0	385.0
AT3G48150	APC8	14.0	17.0	14.0	18.0	16.0	19.0	21.0	19.0	16.0	12.0
AT3G48160	E2FE	12.0	11.0	10.0	15.0	12.0	14.0	16.0	16.0	15.0	11.0
AT3G48170	ALDH10A9	35.0	38.0	40.0	39.0	33.0	36.0	32.0	31.0	37.0	38.0
AT3G48180	AT3G48180	30.0	23.0	17.0	12.0	16.0	9.0	4.0	3.0	2.0	1.0
AT3G48185	AT3G48185	24.0	19.0	30.0	23.0	25.0	28.0	20.0	20.0	22.0	15.0
AT3G48187	AT3G48187	2.0	4.0	5.0	7.0	3.0	6.0	6.0	8.0	7.0	7.0
AT3G48190	ATM	4.0	3.0	3.0	7.0	3.0	6.0	7.0	6.0	7.0	8.0
AT3G48195	AT3G48195	4.0	5.0	4.0	6.0	3.0	5.0	6.0	6.0	7.0	8.0
AT3G48200	AT3G48200	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	7.0
AT3G48201	MIR861A		0.4	0.1				0.1		1.0	1.0
AT3G48209	AT3G48209			0.1	0.1						
AT3G48210	SPC25	25.0	31.0	27.0	40.0	27.0	35.0	41.0	39.0	40.0	39.0
AT3G48230	AT3G48230				0.1					0.2	0.1
AT3G48231	LCR48				0.1	0.1	0.1	0.1			
AT3G48240	AT3G48240	0.2	0.6	0.2	0.3	0.3	0.5	0.5	0.5	0.5	0.5
AT3G48250	AT3G48250	10.0	12.0	13.0	13.0	15.0	14.0	13.0	14.0	12.0	9.0
AT3G48260	WNK3		0.2				0.1				
AT3G48270	CYP71A26					0.1		0.1			
AT3G48280	CYP71A25	0.2	0.1	0.5	0.4	0.1	0.5	0.5	0.2	0.2	0.1
AT3G48290	CYP71A24									0.2	0.1
AT3G48300	CYP71A23	0.2		0.3	0.6		0.1	0.1			
AT3G48320	CYP71A21		0.5	0.3	0.2	0.1	0.2	0.2	0.2	0.1	0.2
AT3G48330	PIMT1	9.0	18.0	19.0	20.0	18.0	18.0	19.0	18.0	21.0	28.0
AT3G48346	AT3G48346				0.3						
AT3G48350	CEP3	3.0	3.0	2.0	1.0	0.8	2.0	0.8	0.5	3.0	4.0
AT3G48360	BT2	4.0	4.0	5.0	4.0	0.9	3.0	3.0	1.0	0.8	2.0
AT3G48380	AT3G48380	17.0	14.0	17.0	21.0	16.0	19.0	24.0	21.0	21.0	26.0
AT3G48390	AT3G48390	0.3	0.5	0.2	0.1	0.4	0.2	0.3	0.2	0.1	0.2
AT3G48410	AT3G48410	17.0	24.0	25.0	26.0	35.0	29.0	27.0	23.0	18.0	18.0
AT3G48420	CBBY	10.0	5.0	4.0	5.0	3.0	5.0	6.0	4.0	6.0	13.0
AT3G48425	APE1L	17.0	18.0	17.0	21.0	18.0	20.0	20.0	21.0	16.0	15.0
AT3G48430	REF6	11.0	12.0	11.0	19.0	11.0	15.0	19.0	19.0	15.0	15.0
AT3G48440	AT3G48440	14.0	12.0	12.0	15.0	12.0	16.0	16.0	18.0	18.0	20.0
AT3G48450	AT3G48450									0.1	0.1
AT3G48460	AT3G48460	7.0	6.0	5.0	3.0	3.0	3.0	2.0	1.0	3.0	4.0
AT3G48470	EMB2423	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	4.0
AT3G48480	AT3G48480	8.0	5.0	5.0	9.0	5.0	8.0	10.0	6.0	8.0	8.0
AT3G48490	AT3G48490	22.0	23.0	27.0	29.0	35.0	35.0	30.0	29.0	35.0	30.0
AT3G48500	PDE312	41.0	30.0	23.0	25.0	16.0	28.0	26.0	25.0	32.0	35.0
AT3G48510	AT3G48510	0.1	0.2	0.2	0.6		0.3				0.1
AT3G48520	CYP94B3								0.1	0.1	0.3
AT3G48530	KING1	24.0	33.0	34.0	27.0	35.0	28.0	29.0	31.0	29.0	35.0
AT3G48540	AT3G48540	17.0	19.0	17.0	23.0	26.0	21.0	22.0	20.0	24.0	19.0
AT3G48550	AT3G48550	4.0	4.0	5.0	3.0	2.0	3.0	1.0	1.0	4.0	5.0
AT3G48560	ALS	117.0	150.0	147.0	127.0	158.0	149.0	136.0	160.0	127.0	145.0
AT3G48570	SEC61G3	24.0	20.0	22.0	18.0	25.0	18.0	16.0	13.0	17.0	16.0
AT3G48580	XTH11	0.2	0.4	0.2	0.2	0.1	0.3	0.2	0.1	0.3	0.7
AT3G48590	NFYC1	20.0	16.0	15.0	16.0	20.0	17.0	16.0	17.0	18.0	19.0
AT3G48600	AT3G48600	4.0	4.0	4.0	6.0	4.0	6.0	6.0	5.0	5.0	9.0
AT3G48610	NPC6	20.0	19.0	21.0	19.0	18.0	20.0	16.0	16.0	14.0	12.0
AT3G48620	AT3G48620					0.1					
AT3G48630	AT3G48630			0.1			0.1	0.6	0.1		
AT3G48640	AT3G48640						0.2	0.2	0.5	0.2	0.1
AT3G48660	AT3G48660	45.0	33.0	41.0	51.0	95.0	56.0	73.0	81.0	54.0	34.0
AT3G48670	IDN2	33.0	36.0	37.0	69.0	36.0	56.0	83.0	93.0	89.0	94.0
AT3G48680	GAMMACAL2	58.0	66.0	73.0	55.0	71.0	66.0	59.0	66.0	61.0	56.0
AT3G48690	CXE12	16.0	19.0	21.0	14.0	18.0	16.0	13.0	10.0	7.0	6.0
AT3G48700	CXE13	0.6	2.0	2.0	2.0	2.0	3.0	3.0	2.0	0.8	0.8
AT3G48710	AT3G48710	35.0	29.0	29.0	56.0	23.0	42.0	57.0	47.0	50.0	70.0
AT3G48720	AT3G48720	0.1	0.1	0.1		0.2					
AT3G48730	GSA2	77.0	72.0	56.0	46.0	48.0	54.0	45.0	45.0	47.0	46.0
AT3G48740	SWEET11	0.3		0.1		0.3		0.1	0.3	0.3	0.7
AT3G48750	CDKA-1	44.0	41.0	44.0	47.0	50.0	50.0	47.0	53.0	50.0	53.0
AT3G48760	PAT05	21.0	25.0	25.0	27.0	19.0	24.0	27.0	27.0	24.0	24.0
AT3G48770	AT3G48770	0.9	1.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0
AT3G48780	LCB2B	11.0	14.0	14.0	16.0	14.0	16.0	16.0	17.0	18.0	24.0
AT3G48790	AT3G48790		0.1			0.1	0.1				0.1
AT3G48800	AT3G48800	9.0	10.0	9.0	10.0	9.0	9.0	9.0	9.0	9.0	9.0
AT3G48810	AT3G48810	2.0	3.0	3.0	4.0	2.0	4.0	5.0	5.0	5.0	5.0
AT3G48820	SIA2	13.0	9.0	11.0	16.0	7.0	12.0	15.0	14.0	15.0	18.0
AT3G48830	AT3G48830	2.0	3.0	2.0	5.0	3.0	4.0	5.0	4.0	4.0	5.0
AT3G48835	AT3G48835	2.0		0.4	0.3		0.3	0.4	0.3	0.5	1.0
AT3G48840	AT3G48840				0.1				0.1	0.1	
AT3G48860	SCD2	6.0	7.0	9.0	9.0	6.0	9.0	10.0	9.0	9.0	10.0
AT3G48870	CLPC2	71.0	86.0	73.0	86.0	59.0	90.0	89.0	103.0	99.0	98.0
AT3G48880	AT3G48880	7.0	5.0	6.0	8.0	5.0	6.0	7.0	6.0	7.0	9.0
AT3G48890	MSBP2	64.0	72.0	83.0	61.0	80.0	73.0	56.0	60.0	75.0	72.0
AT3G48900	GEN2	4.0	3.0	3.0	7.0	2.0	5.0	7.0	4.0	6.0	8.0
AT3G48920	AtMYB45		0.1						0.3	0.2	0.1
AT3G48930	RPS11A	1333.0	1371.0	1293.0	1180.0	1756.0	1297.0	1220.0	1290.0	1276.0	1228.0
AT3G48940	AT3G48940				0.1						0.1
AT3G48960	RPL13C	0.4			0.2				0.1		
AT3G48970	HIPP31	13.0	5.0	3.0	2.0	2.0	0.9	1.0	2.0	2.0	3.0
AT3G48980	AT3G48980	3.0	4.0	6.0	10.0	5.0	10.0	14.0	18.0	17.0	20.0
AT3G48990	AAE3	26.0	25.0	25.0	13.0	8.0	10.0	8.0	8.0	10.0	9.0
AT3G49000	AT3G49000	9.0	9.0	8.0	12.0	6.0	10.0	13.0	13.0	13.0	14.0
AT3G49010	RPL13B	836.0	791.0	726.0	714.0	827.0	761.0	767.0	743.0	685.0	456.0
AT3G49050	AT3G49050	5.0	5.0	4.0	8.0	5.0	7.0	9.0	6.0	9.0	12.0
AT3G49055	AT3G49055		0.3	0.1	0.3		0.1	0.1	0.1	0.1	0.1
AT3G49060	PUB32	7.0	6.0	6.0	8.0	3.0	6.0	8.0	8.0	7.0	9.0
AT3G49070	AT3G49070	0.3	0.9	0.4	0.1	0.3	0.3	0.1			0.2
AT3G49080	RPS9M	54.0	59.0	49.0	54.0	47.0	50.0	54.0	54.0	45.0	40.0
AT3G49100	SRP9	28.0	28.0	24.0	25.0	37.0	24.0	23.0	20.0	26.0	23.0
AT3G49110	PER33	60.0	84.0	70.0	29.0	44.0	23.0	10.0	4.0	0.9	0.9
AT3G49120	PER34	30.0	28.0	35.0	42.0	68.0	73.0	85.0	110.0	56.0	30.0
AT3G49130	AT3G49130			0.1	0.6			0.1			
AT3G49140	AT3G49140	21.0	18.0	16.0	24.0	10.0	20.0	24.0	19.0	24.0	39.0
AT3G49142	PCMP-H77	1.0	2.0	2.0	4.0	2.0	3.0	4.0	3.0	3.0	4.0
AT3G49155	AT3G49155	0.1		0.1	0.1	0.1	0.3	0.1	0.3	0.4	0.2
AT3G49160	PKP4	1.0	1.0	1.0	1.0	0.8	1.0	2.0	1.0	4.0	8.0
AT3G49170	EMB2261	6.0	6.0	6.0	7.0	4.0	6.0	7.0	7.0	6.0	6.0
AT3G49180	RID3	24.0	17.0	17.0	20.0	19.0	20.0	21.0	19.0	19.0	17.0
AT3G49190	AT3G49190		0.2					0.1	0.1		
AT3G49210	AT3G49210	0.8	0.9	0.9	0.6	0.3	0.3	0.3	0.2	0.1	0.2
AT3G49220	AT3G49220	23.0	28.0	28.0	33.0	23.0	34.0	35.0	37.0	25.0	21.0
AT3G49250	DMS3	4.0	7.0	7.0	8.0	6.0	9.0	9.0	8.0	9.0	9.0
AT3G49260	iqd21	1.0	2.0	0.7	0.9	0.6	2.0	0.3	0.1	1.0	2.0
AT3G49270	AT3G49270										0.1
AT3G49290	ABIL2	7.0	3.0	4.0	6.0	3.0	5.0	7.0	5.0	7.0	13.0
AT3G49300	AT3G49300	0.1		0.7	0.3		0.4	0.4		0.4	0.1
AT3G49307	AT3G49307				0.1		0.1	0.1			0.1
AT3G49310	AT3G49310	13.0	13.0	14.0	14.0	11.0	17.0	17.0	19.0	17.0	19.0
AT3G49320	AT3G49320	7.0	8.0	6.0	9.0	10.0	6.0	7.0	7.0	9.0	7.0
AT3G49330	AT3G49330	1.0	3.0	3.0	0.8	1.0	0.7	0.3		0.1	
AT3G49350	AT3G49350	9.0	8.0	8.0	8.0	7.0	8.0	9.0	9.0	8.0	10.0
AT3G49360	PGL2	32.0	35.0	37.0	23.0	35.0	23.0	13.0	14.0	16.0	26.0
AT3G49370	CRK6	1.0	0.8	0.9	0.7	0.2	0.9	0.9	0.5	0.9	1.0
AT3G49380	iqd15	0.1	0.3	0.2	0.7	0.1	0.1	0.3	0.2	0.2	0.3
AT3G49390	CID10	24.0	22.0	25.0	27.0	23.0	26.0	25.0	24.0	23.0	21.0
AT3G49400	AT3G49400	2.0	2.0	2.0	3.0	2.0	3.0	5.0	5.0	6.0	6.0
AT3G49410	AT3G49410	1.0	2.0	2.0	3.0	1.0	2.0	3.0	2.0	3.0	3.0
AT3G49420	AT3G49420	10.0	6.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	6.0
AT3G49430	SR34A	61.0	68.0	51.0	69.0	59.0	67.0	70.0	72.0	80.0	73.0
AT3G49470	NACA2	106.0	95.0	88.0	92.0	117.0	98.0	103.0	101.0	116.0	101.0
AT3G49480	AT3G49480		0.1	0.1				0.1		0.1	0.1
AT3G49490	AT3G49490	20.0	19.0	20.0	24.0	14.0	22.0	26.0	25.0	26.0	29.0
AT3G49500	RDR6	7.0	12.0	11.0	18.0	8.0	16.0	19.0	17.0	14.0	14.0
AT3G49510	AT3G49510	0.7	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
AT3G49530	NAC062	12.0	11.0	13.0	14.0	13.0	14.0	14.0	14.0	15.0	15.0
AT3G49540	AT3G49540						0.1		0.1	4.0	2.0
AT3G49550	AT3G49550	9.0	15.0	15.0	18.0	17.0	15.0	16.0	12.0	19.0	31.0
AT3G49551	AT3G49551	1.0	1.0	1.0	3.0	0.9	1.0	2.0	1.0	2.0	4.0
AT3G49560	HP30-1	74.0	61.0	52.0	61.0	53.0	53.0	55.0	47.0	56.0	68.0
AT3G49570	LSU3	10.0	11.0	11.0	8.0	8.0	8.0	4.0	3.0	0.3	1.0
AT3G49580	LSU1	6.0	4.0	5.0	2.0	4.0	2.0	0.4	0.1		
AT3G49590	AT3G49590	7.0	8.0	8.0	9.0	6.0	9.0	10.0	9.0	10.0	13.0
AT3G49600	UBP26	15.0	13.0	15.0	22.0	14.0	19.0	22.0	21.0	16.0	16.0
AT3G49601	AT3G49601	48.0	46.0	44.0	55.0	38.0	55.0	57.0	59.0	58.0	62.0
AT3G49620	DIN11	11.0	8.0	8.0	9.0	5.0	4.0	2.0	0.1		0.1
AT3G49630	AT3G49630	0.1									
AT3G49640	AT3G49640	10.0	4.0	4.0	7.0	4.0	5.0	7.0	5.0	7.0	12.0
AT3G49645	AT3G49645	4.0	5.0	3.0	7.0	3.0	4.0	6.0	4.0	7.0	9.0
AT3G49650	KIN8B	2.0	3.0	3.0	4.0	2.0	4.0	4.0	4.0	4.0	5.0
AT3G49660	WDR5A	12.0	11.0	12.0	15.0	11.0	15.0	15.0	12.0	13.0	10.0
AT3G49670	BAM2	27.0	24.0	24.0	20.0	20.0	20.0	19.0	22.0	24.0	25.0
AT3G49680	BCAT3	131.0	148.0	131.0	84.0	68.0	63.0	55.0	47.0	48.0	49.0
AT3G49690	RAX3	0.3	0.2	0.7	0.7	0.9	1.0	1.0	1.0	2.0	2.0
AT3G49710	PCMP-H79	3.0	5.0	5.0	5.0	4.0	5.0	7.0	6.0	5.0	4.0
AT3G49720	CGR2	67.0	79.0	68.0	71.0	68.0	70.0	68.0	79.0	86.0	73.0
AT3G49725	AT3G49725	15.0	12.0	12.0	14.0	10.0	11.0	13.0	12.0	11.0	11.0
AT3G49730	AT3G49730	4.0	2.0	3.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0
AT3G49744	AT3G49744		0.3	0.1					0.4		
AT3G49750	AtRLP44	21.0	18.0	19.0	16.0	17.0	17.0	16.0	18.0	13.0	12.0
AT3G49760	AtbZIP5	12.0	0.2	0.8		0.1			0.1	0.1	
AT3G49770	AT3G49770			0.1							
AT3G49780	PSK3	4.0	4.0	2.0	1.0	0.8	0.3	0.2	0.1	0.1	0.1
AT3G49790	AT3G49790	0.8	3.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0
AT3G49800	AT3G49800	19.0	16.0	20.0	19.0	18.0	20.0	22.0	18.0	19.0	20.0
AT3G49810	PUB30	24.0	20.0	23.0	32.0	21.0	29.0	31.0	28.0	24.0	21.0
AT3G49820	AT3G49820		0.2	0.1	0.1	0.2	0.3	0.1	0.3	0.3	0.2
AT3G49830	AT3G49830	0.2	0.5	0.6	0.8	0.5	0.5	0.3	0.5	0.4	0.5
AT3G49840	AT3G49840	4.0	6.0	6.0	10.0	3.0	7.0	9.0	7.0	10.0	14.0
AT3G49850	TRB3	11.0	10.0	12.0	14.0	12.0	13.0	14.0	13.0	15.0	18.0
AT3G49860	ARL8D	1.0	3.0	4.0	0.9	2.0	2.0	0.3	0.2	0.3	0.2
AT3G49870	ARL8A	48.0	45.0	52.0	38.0	59.0	41.0	33.0	33.0	37.0	41.0
AT3G49880	AT3G49880	11.0	9.0	10.0	10.0	11.0	12.0	12.0	11.0	8.0	8.0
AT3G49890	AT3G49890	21.0	17.0	16.0	19.0	12.0	16.0	19.0	16.0	17.0	17.0
AT3G49900	AT3G49900	4.0	6.0	4.0	6.0	4.0	6.0	6.0	5.0	8.0	10.0
AT3G49910	RPL26A	1362.0	1624.0	1617.0	1291.0	2291.0	1563.0	1407.0	1526.0	1409.0	1037.0
AT3G49920	VDAC5	4.0	1.0	2.0	4.0	1.0	3.0	4.0	3.0	4.0	7.0
AT3G49930	AT3G49930		0.6	0.1	0.2	0.2	0.2	0.4		0.6	0.3
AT3G49940	LBD38	37.0	29.0	31.0	18.0	14.0	13.0	10.0	6.0	4.0	3.0
AT3G49950	SCL32	3.0	4.0	3.0	3.0	1.0	2.0	2.0	1.0	0.3	0.6
AT3G49960	PER35		0.1	0.2	0.4	0.7	0.6	0.3	0.3	0.4	0.2
AT3G49970	AT3G49970			0.1							
AT3G49980	AT3G49980									0.1	
AT3G49990	AT3G49990	36.0	43.0	41.0	51.0	40.0	43.0	46.0	48.0	43.0	38.0
AT3G50000	CKA2	47.0	45.0	54.0	56.0	55.0	54.0	58.0	52.0	55.0	64.0
AT3G50010	AT3G50010		0.1	0.2	0.2			0.1	0.3	0.2	0.1
AT3G50040	AT3G50040	7.0	4.0	3.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0
AT3G50050	AT3G50050	2.0	3.0	4.0	6.0	2.0	5.0	7.0	5.0	7.0	8.0
AT3G50060	MYB77	11.0	8.0	9.0	13.0	8.0	14.0	20.0	21.0	22.0	18.0
AT3G50070	CYCD3-3	91.0	98.0	120.0	144.0	194.0	153.0	169.0	179.0	218.0	178.0
AT3G50080	FBL16	8.0	10.0	10.0	12.0	12.0	13.0	13.0	15.0	14.0	15.0
AT3G50100	SDN1	15.0	11.0	10.0	15.0	11.0	12.0	15.0	12.0	12.0	12.0
AT3G50110	PTEN2B	3.0	3.0	3.0	4.0	2.0	3.0	4.0	4.0	4.0	5.0
AT3G50120	AT3G50120			0.1						0.1	
AT3G50140	AT3G50140		0.1								
AT3G50170	AT3G50170	3.0	2.0	0.8	4.0	2.0	3.0	4.0	4.0	4.0	3.0
AT3G50200	AT3G50200		0.4	0.3	0.4	0.2	0.2	0.2	0.2	0.4	0.6
AT3G50210	AT3G50210	11.0	8.0	6.0	7.0	4.0	4.0	5.0	4.0	9.0	14.0
AT3G50220	IRX15	2.0	1.0	0.8	0.4	0.6	0.5	0.2	0.2	0.1	0.1
AT3G50230	AT3G50230	3.0	2.0	3.0	8.0	6.0	10.0	10.0	14.0	14.0	14.0
AT3G50240	KIN4B	5.0	3.0	3.0	5.0	3.0	4.0	6.0	6.0	13.0	21.0
AT3G50260	ERF011	0.3	0.2	0.3	0.1	0.2	0.1		0.4	0.2	0.1
AT3G50270	AT3G50270		0.6	0.6	1.0	0.9	1.0	0.8	2.0	1.0	2.0
AT3G50280	AT3G50280	0.1	0.2	0.1	0.2	0.2	0.4	0.3	1.0	2.0	3.0
AT3G50300	AT3G50300		0.3	0.1		0.2	0.1	0.1			
AT3G50310	MAPKKK20	0.7	0.4	0.1		0.2	0.1	0.1	0.1	0.1	
AT3G50320	AT3G50320										0.1
AT3G50330	HEC2		0.1							0.3	0.4
AT3G50340	AT3G50340	13.0	11.0	10.0	12.0	11.0	12.0	15.0	15.0	12.0	10.0
AT3G50350	AT3G50350	4.0	3.0	2.0	0.5	0.4	0.6	0.2	0.1	0.2	0.5
AT3G50360	CML20	78.0	62.0	77.0	80.0	71.0	71.0	68.0	65.0	82.0	81.0
AT3G50370	AT3G50370	18.0	25.0	25.0	33.0	20.0	32.0	37.0	42.0	36.0	37.0
AT3G50380	AT3G50380	3.0	4.0	3.0	7.0	2.0	6.0	8.0	6.0	7.0	9.0
AT3G50390	AT3G50390			0.1		0.1	0.1		0.2	0.1	0.1
AT3G50400	AT3G50400	0.1	0.6	0.2	0.2		0.2	0.1	0.1	0.1	0.3
AT3G50410	DOF3.4	37.0	31.0	36.0	32.0	41.0	33.0	33.0	34.0	37.0	35.0
AT3G50420	PCMP-E85	5.0	2.0	2.0	3.0	1.0	2.0	3.0	2.0	2.0	2.0
AT3G50430	AT3G50430	4.0	2.0	3.0	6.0	2.0	3.0	5.0	4.0	5.0	8.0
AT3G50440	MES10	3.0	7.0	8.0	2.0	2.0	2.0	3.0	2.0	7.0	16.0
AT3G50450	HR1		0.8	0.5						0.1	0.3
AT3G50470	HR3			0.1	0.1	0.8	0.5	1.0	0.9	1.0	1.0
AT3G50480	HR4	0.3		0.1	0.2	0.2	0.9	0.8	2.0	2.0	2.0
AT3G50500	SPK-2-2	55.0	58.0	60.0	62.0	65.0	57.0	58.0	50.0	59.0	70.0
AT3G50510	LBD28		0.6	0.3		0.1	0.1	0.1	0.1		
AT3G50520	AT3G50520	30.0	28.0	26.0	28.0	32.0	25.0	29.0	24.0	26.0	27.0
AT3G50530	CRK	24.0	25.0	24.0	29.0	20.0	24.0	25.0	26.0	27.0	29.0
AT3G50550	AT3G50550	28.0	38.0	38.0	26.0	29.0	24.0	29.0	26.0	32.0	38.0
AT3G50560	AT3G50560		0.1		0.1	0.1		0.1	0.1	0.1	0.1
AT3G50570	AT3G50570	0.3	0.1		0.1	0.1			0.1		0.2
AT3G50580	AT3G50580	0.3							0.1	0.1	
AT3G50590	AT3G50590	14.0	19.0	17.0	25.0	15.0	22.0	26.0	26.0	24.0	24.0
AT3G50620	AT3G50620	12.0	10.0	12.0	14.0	13.0	13.0	14.0	13.0	14.0	15.0
AT3G50630	KRP2	8.0	16.0	13.0	15.0	12.0	14.0	22.0	26.0	41.0	55.0
AT3G50640	AT3G50640	0.3	0.5	0.1	0.1	0.3	0.1	0.2	0.1	0.2	0.3
AT3G50650	SCL7	11.0	15.0	14.0	13.0	12.0	13.0	10.0	7.0	4.0	4.0
AT3G50660	CYP90B1	11.0	7.0	7.0	12.0	6.0	9.0	8.0	6.0	6.0	9.0
AT3G50665	AT3G50665									0.3	0.4
